Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2016,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,2252259821.7
Nigeria,NGA,2015,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,2321618367
Nigeria,NGA,2014,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,2427291719.8
Nigeria,NGA,2013,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,2580078254.6
Nigeria,NGA,2012,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,2574918098.1
Nigeria,NGA,2011,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,2572153728.5
Nigeria,NGA,2010,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,2580128515.9
Nigeria,NGA,2009,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,2626469401.9
Nigeria,NGA,2008,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,242061131.9
Nigeria,NGA,2007,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,248344188.8
Nigeria,NGA,2006,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,236423982
Nigeria,NGA,2005,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,224616926.9
Nigeria,NGA,2004,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,244063286.6
Nigeria,NGA,2003,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,233527615.4
Nigeria,NGA,2002,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,213655365.6
Nigeria,NGA,2001,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,197501403.2
Nigeria,NGA,2000,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,204758821.1
Nigeria,NGA,1999,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,215696807.7
Nigeria,NGA,2020,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,64622395560.5
Nigeria,NGA,2019,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,57730294991.2
Nigeria,NGA,2018,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,51872480359.7
Nigeria,NGA,2017,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,43394054278.9
Nigeria,NGA,2016,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,33465519667.2
Nigeria,NGA,2015,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,30091731504.7
Nigeria,NGA,2014,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,26201103711.7
Nigeria,NGA,2013,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,21901765444.2
Nigeria,NGA,2012,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,18891949666.1
Nigeria,NGA,2011,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,18431231882.2
Nigeria,NGA,2010,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,16241455492.8
Nigeria,NGA,2009,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,16659178237.9
Nigeria,NGA,2008,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,16230634760.8
Nigeria,NGA,2007,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,15240379487.7
Nigeria,NGA,2006,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,12725445596.5
Nigeria,NGA,2005,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,28871414300.9
Nigeria,NGA,2004,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,40420815982.8
Nigeria,NGA,2003,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,38273337578.8
Nigeria,NGA,2002,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,34295807502.5
Nigeria,NGA,2001,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,33136325833.7
Nigeria,NGA,2000,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,32189541491.4
Nigeria,NGA,1999,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,22632477430.4
Nigeria,NGA,1998,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,23749259240.4
Nigeria,NGA,1997,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,22938915527
Nigeria,NGA,1996,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,25738639623.9
Nigeria,NGA,1995,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,28443244065.9
Nigeria,NGA,1994,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,28265819357
Nigeria,NGA,1993,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,26741950442.4
Nigeria,NGA,1992,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,26809100994.5
Nigeria,NGA,1991,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,32668280957.2
Nigeria,NGA,1990,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,31935338767.5
Nigeria,NGA,1989,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,29657220689.7
Nigeria,NGA,1988,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,28076494849.3
Nigeria,NGA,1987,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,27456444280.7
Nigeria,NGA,1986,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,18534185195.5
Nigeria,NGA,1985,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,13660907755.9
Nigeria,NGA,1984,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,12038890260.9
Nigeria,NGA,1983,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,12518087542.1
Nigeria,NGA,1982,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,9457730530.9
Nigeria,NGA,1981,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,7018268871.1
Nigeria,NGA,1980,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,5385141118.3
Nigeria,NGA,1979,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,3961582441.2
Nigeria,NGA,1978,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,2644697688.6
Nigeria,NGA,1977,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,985287005
Nigeria,NGA,1976,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,906231872.3
Nigeria,NGA,1975,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,1143430425.1
Nigeria,NGA,1974,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,1273893141.8
Nigeria,NGA,1973,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,1204809984
Nigeria,NGA,1972,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,731812520.7
Nigeria,NGA,1971,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,651111087.6
Nigeria,NGA,1970,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,567077689.4
Nigeria,NGA,2020,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,34872631102.5
Nigeria,NGA,2019,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,30158324485.3
Nigeria,NGA,2018,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,26622059022.8
Nigeria,NGA,2017,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,24564118698
Nigeria,NGA,2016,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,22145811000
Nigeria,NGA,2015,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,19414692000
Nigeria,NGA,2014,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,16534948000
Nigeria,NGA,2013,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,13616746000
Nigeria,NGA,2012,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,12212621000
Nigeria,NGA,2011,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,12495288000
Nigeria,NGA,2010,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,11555935000
Nigeria,NGA,2009,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,12437853000
Nigeria,NGA,2008,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,12328781000
Nigeria,NGA,2007,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,11625907000
Nigeria,NGA,2006,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,8896454000
Nigeria,NGA,2005,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,8623204000
Nigeria,NGA,2004,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,7870536000
Nigeria,NGA,2003,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,6978205000
Nigeria,NGA,2002,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,6215411000
Nigeria,NGA,2001,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,3897971000
Nigeria,NGA,2000,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,2147450000
Nigeria,NGA,1999,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,250000000
Nigeria,NGA,1998,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,285000000
Nigeria,NGA,1997,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,295000000
Nigeria,NGA,1996,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,300000000
Nigeria,NGA,1995,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,301309000
Nigeria,NGA,1994,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,311309000
Nigeria,NGA,1993,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,321309000
Nigeria,NGA,1992,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,331309000
Nigeria,NGA,1991,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,343309000
Nigeria,NGA,1990,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,390743000
Nigeria,NGA,1989,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,406000000
Nigeria,NGA,1988,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,536960000
Nigeria,NGA,1987,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,551700000
Nigeria,NGA,1986,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,600000000
Nigeria,NGA,1985,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,1416000000
Nigeria,NGA,1984,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,1400000000
Nigeria,NGA,1983,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,1300000000
Nigeria,NGA,1982,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,1313100000
Nigeria,NGA,1981,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,1347000000
Nigeria,NGA,1980,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,1097000000
Nigeria,NGA,1979,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,709000000
Nigeria,NGA,1978,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,336000000
Nigeria,NGA,1977,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,130000000
Nigeria,NGA,1976,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,103000000
Nigeria,NGA,1975,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,91000000
Nigeria,NGA,1974,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,93000000
Nigeria,NGA,1973,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,88000000
Nigeria,NGA,1972,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,85000000
Nigeria,NGA,1971,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,108000000
Nigeria,NGA,1970,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,115000000
Nigeria,NGA,2020,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,29749764458
Nigeria,NGA,2019,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,27571970505.9
Nigeria,NGA,2018,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,25250421336.9
Nigeria,NGA,2017,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,18829935580.9
Nigeria,NGA,2016,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,11319708667.2
Nigeria,NGA,2015,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,10677039504.7
Nigeria,NGA,2014,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,9666155711.7
Nigeria,NGA,2013,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,8285019444.2
Nigeria,NGA,2012,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,6679328666.1
Nigeria,NGA,2011,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,5935943882.2
Nigeria,NGA,2010,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,4685520492.8
Nigeria,NGA,2009,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,4221325237.9
Nigeria,NGA,2008,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,3901853760.8
Nigeria,NGA,2007,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,3614472487.7
Nigeria,NGA,2006,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,3828991596.5
Nigeria,NGA,2005,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,20248210300.9
Nigeria,NGA,2004,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,32550279982.8
Nigeria,NGA,2003,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,31295132578.8
Nigeria,NGA,2002,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,28080396502.5
Nigeria,NGA,2001,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,29238354833.7
Nigeria,NGA,2000,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,30042091491.4
Nigeria,NGA,1999,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,22382477430.4
Nigeria,NGA,1998,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,23464259240.4
Nigeria,NGA,1997,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,22643915527
Nigeria,NGA,1996,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,25438639623.9
Nigeria,NGA,1995,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,28141935065.9
Nigeria,NGA,1994,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,27954510357
Nigeria,NGA,1993,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,26420641442.4
Nigeria,NGA,1992,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,26477791994.5
Nigeria,NGA,1991,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,32324971957.2
Nigeria,NGA,1990,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,31544595767.5
Nigeria,NGA,1989,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,29251220689.7
Nigeria,NGA,1988,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,27539534849.3
Nigeria,NGA,1987,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,26904744280.7
Nigeria,NGA,1986,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,17934185195.5
Nigeria,NGA,1985,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,12244907755.9
Nigeria,NGA,1984,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,10638890260.9
Nigeria,NGA,1983,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,11218087542.1
Nigeria,NGA,1982,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,8144630530.9
Nigeria,NGA,1981,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,5671268871.1
Nigeria,NGA,1980,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,4288141118.3
Nigeria,NGA,1979,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,3252582441.2
Nigeria,NGA,1978,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,2308697688.6
Nigeria,NGA,1977,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,855287005
Nigeria,NGA,1976,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,803231872.3
Nigeria,NGA,1975,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,1052430425.1
Nigeria,NGA,1974,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,1180893141.8
Nigeria,NGA,1973,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,1116809984
Nigeria,NGA,1972,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,646812520.7
Nigeria,NGA,1971,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,543111087.6
Nigeria,NGA,1970,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,452077689.4
Nigeria,NGA,2020,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,5761.1
Nigeria,NGA,2019,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,0
Nigeria,NGA,2018,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,0
Nigeria,NGA,2017,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,0
Nigeria,NGA,2016,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,0
Nigeria,NGA,2015,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,104000
Nigeria,NGA,2014,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,370046
Nigeria,NGA,2013,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,532580
Nigeria,NGA,2012,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,0
Nigeria,NGA,2011,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1535.3
Nigeria,NGA,2010,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,0
Nigeria,NGA,2009,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,0
Nigeria,NGA,2008,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1000
Nigeria,NGA,2007,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1000
Nigeria,NGA,2006,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1000
Nigeria,NGA,2005,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,3101086.7
Nigeria,NGA,2004,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,3895004416.3
Nigeria,NGA,2003,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,2607994677
Nigeria,NGA,2002,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1475488480.2
Nigeria,NGA,2001,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,415198527
Nigeria,NGA,2000,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1119955764.7
Nigeria,NGA,1999,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,6247376698.5
Nigeria,NGA,1998,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,6564455467.1
Nigeria,NGA,1997,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,5528620077
Nigeria,NGA,1996,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,5676115014.9
Nigeria,NGA,1995,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,5651194994.5
Nigeria,NGA,1994,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,4826457461.4
Nigeria,NGA,1993,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,3957313303.2
Nigeria,NGA,1992,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,2209562733.1
Nigeria,NGA,1991,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,858650330.2
Nigeria,NGA,1990,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1503551650.6
Nigeria,NGA,1989,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,464770803.3
Nigeria,NGA,1988,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1547623694.1
Nigeria,NGA,1987,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1568446952.5
Nigeria,NGA,1986,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,3681596458
Nigeria,NGA,1985,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,4994467303.2
Nigeria,NGA,1984,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,5744420645.9
Nigeria,NGA,1983,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,5058908610.8
Nigeria,NGA,1982,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,2534736119.4
Nigeria,NGA,1981,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,4427230691.2
Nigeria,NGA,1980,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,3553069165
Nigeria,NGA,1979,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,2283000000
Nigeria,NGA,1978,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,2446470759.1
Nigeria,NGA,1977,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,2161157244.6
Nigeria,NGA,1976,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,431560000
Nigeria,NGA,1975,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,543745217
Nigeria,NGA,1974,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,606829010.5
Nigeria,NGA,1973,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,574167511.8
Nigeria,NGA,1972,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,349946843.8
Nigeria,NGA,1971,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,309253783.5
Nigeria,NGA,1970,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,269602902.7
Nigeria,NGA,2020,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,1.5685184052018e-05
Nigeria,NGA,2019,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,0
Nigeria,NGA,2018,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,0
Nigeria,NGA,2017,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,0
Nigeria,NGA,2016,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,0
Nigeria,NGA,2015,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,0.000358479150413643
Nigeria,NGA,2014,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,0.000986862153905167
Nigeria,NGA,2013,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,0.00115140573233261
Nigeria,NGA,2012,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,0
Nigeria,NGA,2011,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,4.23371595242407e-06
Nigeria,NGA,2010,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,0
Nigeria,NGA,2009,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,0
Nigeria,NGA,2008,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,1.86569657959177e-06
